data,label,train
"[[ 1.24380871e-01, 1.82075895e-02, 1.46473184e-02, 6.70075800e-02,
   3.77483380e-02,-8.39645633e-02,-1.35996731e-01,-9.42155048e-02,
  -2.03665604e-01,-5.82786712e-01,-9.63766202e-01,-1.02073725e+00,
  -7.44645517e-01,-4.00731241e-01,-2.45826760e-01,-3.22588811e-01,
  -4.09371251e-01,-1.22673348e-01],
 [ 3.22259284e-02,-1.30313227e-01,-1.75972165e-01,-1.58942111e-01,
  -2.24141795e-01,-3.00272178e-01,-7.89719627e-02, 4.69483073e-01,
   8.99688243e-01, 8.70722611e-01, 5.01303383e-01, 4.32072896e-02,
  -3.16034619e-01,-3.67805621e-01,-6.30263014e-02, 2.61559321e-01,
   2.46593760e-01, 1.07117240e-01],
 [-2.83812771e-02,-2.13698643e-01,-2.68057207e-01,-2.29771719e-01,
  -2.73120710e-01,-3.64996326e-01,-1.83843089e-01, 3.44172223e-01,
   8.16110247e-01, 9.29885326e-01, 7.53940335e-01, 3.61902196e-01,
  -1.30822315e-01,-3.00698242e-01, 1.25616995e-01, 6.83904545e-01,
   6.77957767e-01, 2.14814735e-01],
 [-4.69934330e-02,-2.47182819e-01,-2.98443865e-01,-1.98485772e-01,
  -1.68322804e-01,-2.95538866e-01,-3.06823370e-01,-1.49509315e-02,
   3.51465055e-01, 5.64950807e-01, 6.12186861e-01, 4.08939554e-01,
  -1.37037452e-02,-1.93850143e-01, 1.98050229e-01, 7.09304629e-01,
   6.56296135e-01, 1.55551842e-01],
 [-1.13282456e-02,-2.16825271e-01,-2.60309329e-01,-9.79074333e-02,
   2.79290695e-03,-1.60641173e-01,-3.46819755e-01,-2.35457471e-01,
   9.89987206e-02, 4.20745429e-01, 5.91103305e-01, 4.68833004e-01,
   1.15480912e-01,-4.86127948e-02, 1.94223764e-01, 4.56779145e-01,
   3.28333745e-01, 3.80502333e-02],
 [ 2.14739093e-02,-1.66195955e-01,-1.92333400e-01, 8.83185832e-03,
   1.43566440e-01,-3.50801985e-02,-2.85668526e-01,-2.30738555e-01,
   1.01147889e-01, 4.34315320e-01, 5.66253864e-01, 4.09055095e-01,
   1.26656253e-01, 5.26631169e-02, 1.92428025e-01, 2.04214439e-01,
   8.13949983e-03,-2.86962015e-02],
 [-4.85096339e-03,-1.54786911e-01,-1.50986247e-01, 6.85509429e-02,
   2.06863922e-01, 4.71370749e-02,-1.55375011e-01,-7.66077188e-02,
   2.03775771e-01, 4.17872368e-01, 4.08526513e-01, 1.81740347e-01,
  -1.58308030e-02, 5.88934534e-02, 2.17859274e-01, 1.23276303e-01,
  -9.89968078e-02,-1.27047023e-02],
 [-6.34351394e-02,-1.80198813e-01,-1.41357485e-01, 8.60912231e-02,
   2.05086521e-01, 6.47445726e-02,-5.64585618e-02, 7.00692186e-02,
   2.94200429e-01, 3.99347988e-01, 2.95912601e-01, 2.42276351e-02,
  -1.41184414e-01, 1.49759147e-02, 2.34105559e-01, 1.70152371e-01,
  -2.40603954e-02, 4.57200099e-02],
 [-8.49272717e-02,-1.94418988e-01,-1.25977849e-01, 9.99216298e-02,
   1.72493103e-01, 7.05624043e-03,-7.77073593e-02, 9.31314649e-02,
   3.33404438e-01, 4.53968219e-01, 3.60294396e-01, 6.06962161e-02,
  -1.57250692e-01,-3.95819130e-02, 1.91168605e-01, 2.00991286e-01,
   7.20524809e-02, 8.57718330e-02],
 [-4.80690756e-02,-1.76105857e-01,-8.83805842e-02, 1.22573220e-01,
   1.31310716e-01,-8.19019828e-02,-1.53995420e-01, 7.08509678e-02,
   3.80909336e-01, 5.56704379e-01, 4.62963380e-01, 1.15352067e-01,
  -1.62591784e-01,-1.05664636e-01, 9.74691023e-02, 1.56426474e-01,
   9.65408309e-02, 8.69883225e-02],
 [ 1.03745607e-02,-1.49256330e-01,-5.29852005e-02, 1.29303075e-01,
   8.48322078e-02,-1.28701436e-01,-1.35785387e-01, 1.62333949e-01,
   4.95509519e-01, 6.04535256e-01, 3.95702449e-01, 4.53945555e-03,
  -2.29826067e-01,-1.54959724e-01, 1.78070151e-02, 8.43527210e-02,
   7.06326026e-02, 6.44534888e-02],
 [ 5.54395625e-02,-1.37412171e-01,-3.97419164e-02, 1.08553886e-01,
   4.16855551e-02,-9.93681224e-02, 1.83808810e-02, 3.75092631e-01,
   6.25046163e-01, 5.22498278e-01, 1.31298723e-01,-2.33152873e-01,
  -3.00203676e-01,-1.40673447e-01, 6.16241869e-04, 4.72580678e-02,
   5.01813345e-02, 3.20685918e-02],
 [ 8.32259253e-02,-1.32752483e-01,-3.19168115e-02, 8.79905518e-02,
   2.39518174e-02,-1.57042628e-02, 2.20767718e-01, 5.88208019e-01,
   7.02355010e-01, 3.78867392e-01,-1.44664800e-01,-4.19177562e-01,
  -3.00003182e-01,-6.87967284e-02, 4.04420556e-02, 7.21529976e-02,
   7.05510680e-02,-3.55955132e-03],
 [ 9.48877467e-02,-1.20042179e-01,-1.12446854e-02, 8.19394333e-02,
   2.23042517e-02, 6.16884215e-02, 3.63427621e-01, 7.00568563e-01,
   7.13796468e-01, 2.92701093e-01,-2.41226294e-01,-4.22323133e-01,
  -2.17506389e-01, 1.05006052e-02, 9.49163223e-02, 1.37366995e-01,
   1.21556249e-01,-4.22416353e-02],
 [ 8.12546004e-02,-1.03106462e-01, 7.23488332e-03, 6.65707910e-02,
   1.28360271e-02, 1.10809266e-01, 4.22400417e-01, 6.71721086e-01,
   5.91232417e-01, 1.86981174e-01,-2.17960197e-01,-2.86813430e-01,
  -9.47265928e-02, 5.22980821e-02, 1.07428251e-01, 1.72416557e-01,
   1.46088676e-01,-8.91980697e-02],
 [ 4.16377009e-02,-8.77730605e-02, 1.66043296e-02, 6.71642544e-02,
   8.71076974e-02, 2.86966489e-01, 5.65533654e-01, 5.99229862e-01,
   2.94231435e-01,-1.13138380e-01,-2.98910207e-01,-1.81761730e-01,
  -6.80756719e-03, 3.11915283e-02, 4.06372775e-02, 1.16814847e-01,
   9.86072139e-02,-1.33442337e-01],
 [-1.58972305e-02,-6.43405461e-02, 5.20442324e-02, 1.63587701e-01,
   3.68836408e-01, 7.44155568e-01, 9.70092502e-01, 6.86351132e-01,
   2.98926518e-02,-4.65403898e-01,-4.53421395e-01,-1.39546586e-01,
   3.49364964e-02,-2.40975204e-02,-6.89742594e-02,-1.69552055e-03,
   5.08800132e-03,-1.43585310e-01],
 [-7.72807209e-02,-1.82863727e-02, 1.09755996e-01, 2.29967914e-01,
   4.88481690e-01, 8.77363870e-01, 1.00041290e+00, 5.58750824e-01,
  -1.59802377e-01,-5.28275988e-01,-2.97369986e-01, 1.17591356e-01,
   2.15809116e-01, 3.25307107e-02,-9.42516407e-02,-7.64895344e-02,
  -6.51117808e-02,-1.11429411e-01]]",1,True
"[[-1.67211964e-01,-1.20916903e-01,-1.39355915e-01,-2.69008566e-01,
  -5.19125698e-01,-5.20586696e-01,-1.09347841e-01, 2.88646594e-01,
   3.17315805e-01, 1.51507645e-01, 3.97114862e-02,-1.30205806e-02,
  -4.07781407e-02,-4.93569225e-02,-7.28667562e-02,-1.00015089e-01,
  -9.74597696e-02,-1.01653321e-01],
 [-1.85152635e-01,-4.51778478e-02,-1.37192600e-01,-4.98007767e-01,
  -8.00805654e-01,-5.14136992e-01, 1.74438450e-01, 4.81667451e-01,
   2.64941946e-01, 1.21684936e-01, 2.74745660e-01, 4.07685715e-01,
   3.86013248e-01, 2.82380120e-01, 5.85366876e-02,-2.35894628e-01,
  -3.47069409e-01,-1.41437551e-01],
 [-2.63359532e-01,-1.38051645e-01,-2.69582402e-01,-5.57832571e-01,
  -5.14701552e-01, 1.55523577e-01, 8.28587000e-01, 7.18463785e-01,
   1.39620299e-01,-5.90025262e-02, 1.21248704e-01, 1.58614084e-01,
   8.69347212e-02, 1.81643152e-01, 2.39607151e-01,-1.08392587e-02,
  -3.05618460e-01,-1.76873825e-01],
 [-2.89327100e-01,-2.61506113e-01,-3.86291906e-01,-4.08695538e-01,
   6.43918822e-02, 9.02927205e-01, 1.30936483e+00, 8.54084320e-01,
   1.79347132e-01,-2.09560547e-03, 4.48058017e-02,-1.84088092e-01,
  -4.21904776e-01,-1.93372403e-01, 2.45800774e-01, 2.77367034e-01,
  -8.43835598e-02,-1.67885239e-01],
 [-2.29607019e-01,-3.06033580e-01,-3.61241450e-01,-1.11940044e-01,
   5.38135353e-01, 1.15355786e+00, 1.17595545e+00, 6.49446405e-01,
   1.79781040e-01, 8.56539642e-02, 3.80167471e-02,-2.69241302e-01,
  -5.61067918e-01,-3.83408110e-01, 1.64417470e-01, 4.30199410e-01,
   1.21322519e-01,-1.50831349e-01],
 [-1.34099886e-01,-2.56313829e-01,-2.00669232e-01, 1.85089546e-01,
   6.86169047e-01, 8.57892806e-01, 6.11988304e-01, 2.78230699e-01,
   1.12914781e-01, 5.47201755e-02,-4.66133273e-02,-2.23524907e-01,
  -3.85013054e-01,-3.10511522e-01, 1.01417366e-01, 4.30483167e-01,
   2.08640941e-01,-1.73223998e-01],
 [-6.45714600e-02,-1.73446112e-01,-2.08122494e-02, 3.48239456e-01,
   5.49537604e-01, 3.55857931e-01, 8.28966645e-02, 6.20768663e-02,
   1.41790419e-01, 5.27315682e-02,-1.22931842e-01,-1.93328211e-01,
  -2.08046475e-01,-1.76357697e-01, 8.56397639e-02, 3.95750626e-01,
   2.54220792e-01,-1.79646777e-01],
 [-5.52880544e-02,-1.34512674e-01, 7.89942271e-02, 3.81664911e-01,
   3.51709506e-01,-4.35278320e-03,-1.77636233e-01, 3.14937152e-02,
   2.36183771e-01, 1.26251499e-01,-1.07687689e-01,-1.77013744e-01,
  -1.32319172e-01,-8.80287367e-02, 9.67028678e-02, 3.71232250e-01,
   2.97455285e-01,-1.41293434e-01],
 [-1.05890745e-01,-1.57539486e-01, 1.17701936e-01, 4.22147354e-01,
   3.22359262e-01,-6.56329020e-02,-2.00798595e-01, 3.05464498e-02,
   2.24303646e-01, 1.21822824e-01,-1.02123700e-01,-1.72778607e-01,
  -9.63368677e-02,-3.32242381e-02, 6.99488505e-02, 2.61868636e-01,
   2.39327985e-01,-1.33695787e-01],
 [-1.91856243e-01,-2.03515203e-01, 1.57250105e-01, 5.25385851e-01,
   4.43497458e-01, 5.33864703e-02,-1.24403870e-01, 3.61916773e-04,
   1.01187068e-01, 1.44315898e-03,-1.61444673e-01,-1.74848888e-01,
  -5.51135983e-02,-1.21802597e-02,-3.49231150e-02, 5.08109604e-02,
   8.79282115e-02,-1.51439177e-01],
 [-2.79209947e-01,-2.43786558e-01, 1.90352861e-01, 5.74420749e-01,
   4.56108004e-01, 5.03910684e-02,-1.19612752e-01,-2.06349800e-02,
   3.20758904e-02,-6.89614869e-02,-1.76271714e-01,-1.39562253e-01,
  -2.69091512e-02,-4.85091100e-02,-1.47103285e-01,-7.02901425e-02,
   6.23503074e-02,-5.13674260e-02],
 [-3.26169777e-01,-2.76048519e-01, 1.95356157e-01, 5.16883364e-01,
   2.55047815e-01,-2.16243821e-01,-2.92374416e-01,-4.05980615e-02,
   1.00666074e-01, 2.47670817e-02,-7.72388110e-02,-7.89265703e-02,
  -5.35661554e-02,-1.09236531e-01,-1.20444763e-01, 7.86826457e-02,
   2.70818456e-01, 1.70956828e-01],
 [-3.09057650e-01,-3.08629945e-01, 1.92396216e-01, 4.89683558e-01,
   8.77889789e-02,-5.27805810e-01,-5.89691594e-01,-1.70863460e-01,
   1.35214251e-01, 1.26251689e-01, 3.08479547e-03,-8.09411485e-02,
  -1.16580112e-01,-7.37879335e-02, 1.37236134e-01, 4.34160254e-01,
   5.06712248e-01, 2.77370822e-01],
 [-2.65420215e-01,-3.77259881e-01, 1.36061972e-01, 5.37654359e-01,
   1.91432982e-01,-5.33866593e-01,-7.81346757e-01,-4.45788165e-01,
  -8.94361997e-02,-1.11714713e-02,-8.25406931e-02,-1.39961290e-01,
  -8.52018514e-02, 1.72513166e-01, 5.74752036e-01, 7.93625566e-01,
   5.64093572e-01, 1.51090787e-01],
 [-2.46431439e-01,-4.98677404e-01,-8.30126937e-02, 4.46697416e-01,
   4.21610887e-01,-1.26679840e-01,-5.48848335e-01,-5.39437204e-01,
  -3.57514421e-01,-2.33900751e-01,-1.50095615e-01,-3.23875821e-02,
   1.98496171e-01, 5.99465682e-01, 1.00363468e+00, 1.01740814e+00,
   5.17448377e-01, 1.68111473e-02],
 [-2.15919740e-01,-5.65451129e-01,-3.91454896e-01, 8.84903458e-02,
   4.31952629e-01, 3.85335420e-01, 1.29663536e-01,-6.76578553e-02,
  -1.21876293e-01,-3.04567349e-02, 1.80576993e-01, 4.36160612e-01,
   6.98445857e-01, 9.78664591e-01, 1.16609694e+00, 1.00427239e+00,
   4.74163041e-01, 6.96215273e-02],
 [-9.95917167e-02,-4.10668440e-01,-4.63905397e-01,-2.43870336e-01,
   1.52166642e-01, 5.01803973e-01, 6.42770909e-01, 5.86748859e-01,
   4.94811562e-01, 5.40827862e-01, 7.35063106e-01, 9.21010669e-01,
   9.73938916e-01, 9.25518713e-01, 8.39029684e-01, 6.53590573e-01,
   3.37749078e-01, 1.51694824e-01],
 [ 6.33197269e-02,-1.36906780e-02,-4.06211055e-02,-7.47155428e-02,
  -5.89026343e-02, 7.48374558e-02, 2.63049545e-01, 3.68779632e-01,
   3.75384757e-01, 3.93562524e-01, 4.55503113e-01, 4.37951499e-01,
   2.52551796e-01, 1.98861072e-02,-6.18823070e-02, 1.41352186e-03,
   2.93733514e-02, 2.08666232e-02]]",0,True
"[[ 2.48525914e-01, 1.57496737e-01, 9.78098657e-02,-1.23051486e-02,
  -1.41097815e-01,-1.55541729e-01,-4.65518324e-02,-2.77188736e-02,
  -2.45843162e-01,-5.15481715e-01,-5.37643132e-01,-2.59262868e-01,
   8.70384860e-02, 1.95265553e-01,-5.11733135e-02,-4.57452153e-01,
  -6.44849290e-01,-2.67334323e-01],
 [ 5.05488574e-02, 8.77042979e-02, 1.36820520e-01, 7.00228233e-02,
  -7.48341826e-02,-1.22378936e-01,-7.41791113e-02,-1.48952659e-01,
  -3.45091441e-01,-3.11258465e-01, 1.24258769e-01, 6.85133215e-01,
   1.03946949e+00, 1.10265073e+00, 9.34926189e-01, 5.99228038e-01,
   1.95129933e-01,-2.49451716e-03],
 [-5.32701286e-02, 2.46743758e-02, 8.62222814e-02, 2.32624131e-02,
  -1.00389601e-01,-1.09138354e-01,-5.96248468e-02,-1.95491417e-01,
  -4.21299516e-01,-3.10901637e-01, 1.86415508e-01, 6.33723410e-01,
   7.88866442e-01, 8.37848308e-01, 9.45209942e-01, 9.70985908e-01,
   7.06967094e-01, 2.96742498e-01],
 [-8.55963469e-02,-3.39502694e-02,-3.17836660e-02,-1.17384381e-01,
  -1.89427807e-01,-1.16318804e-01,-1.94912391e-02,-1.10570947e-01,
  -2.25572406e-01,-3.86854882e-02, 2.92465437e-01, 3.44569453e-01,
   1.59161736e-01, 1.34356901e-01, 3.78754078e-01, 6.00268472e-01,
   5.20387287e-01, 2.51649303e-01],
 [-1.22362529e-01,-9.94463916e-02,-1.63349764e-01,-2.74966707e-01,
  -2.94781211e-01,-1.55267306e-01,-2.64882081e-02,-1.98005786e-02,
   9.76578541e-02, 4.32936850e-01, 5.72307165e-01, 2.38001828e-01,
  -1.67473451e-01,-1.90570146e-01, 5.51812310e-02, 2.13555055e-01,
   1.70224801e-01, 9.99915293e-02],
 [-1.51035129e-01,-1.26167280e-01,-2.25276063e-01,-3.62945839e-01,
  -3.65302290e-01,-2.11780449e-01,-1.03722177e-01,-4.98550209e-02,
   2.47961922e-01, 7.06108354e-01, 7.24117576e-01, 1.99164759e-01,
  -1.98214186e-01,-9.59874812e-02, 1.45224460e-01, 1.80954206e-01,
   9.41754294e-02, 8.53328287e-02],
 [-1.27502212e-01,-1.00684213e-01,-2.08636039e-01,-3.67944317e-01,
  -3.85185451e-01,-2.51636491e-01,-1.86235279e-01,-1.49514281e-01,
   2.00556277e-01, 7.02524916e-01, 6.81459289e-01, 1.26890130e-01,
  -1.98641944e-01,-1.78464700e-02, 2.03253272e-01, 1.87975176e-01,
   1.06663868e-01, 8.71602329e-02],
 [-1.10427433e-01,-1.09326395e-01,-2.00378871e-01,-3.47573290e-01,
  -3.70392425e-01,-2.48687576e-01,-2.02274395e-01,-1.94410808e-01,
   1.34023025e-01, 6.39239387e-01, 6.46509637e-01, 1.26277998e-01,
  -2.02234429e-01,-8.80376758e-02, 5.50357072e-02, 3.12751355e-02,
   1.97118260e-03,-1.62916534e-03],
 [-1.72484406e-01,-1.92436646e-01,-2.31755631e-01,-3.22882231e-01,
  -3.23347450e-01,-1.93913747e-01,-1.40456896e-01,-1.51867465e-01,
   1.28838365e-01, 6.21212770e-01, 6.88551274e-01, 2.27807490e-01,
  -1.35758310e-01,-1.30140179e-01,-7.18712769e-02,-1.13079712e-01,
  -1.21127200e-01,-9.06679932e-02],
 [-2.47896884e-01,-2.38551051e-01,-2.18702838e-01,-2.63912240e-01,
  -2.49932236e-01,-1.11135323e-01,-4.32787748e-02,-7.93320000e-02,
   1.24858129e-01, 5.74788951e-01, 6.97618173e-01, 3.13624780e-01,
  -4.90729778e-02,-9.26826744e-02,-6.81911059e-02,-1.32324544e-01,
  -1.65026834e-01,-1.13192772e-01],
 [-2.24637760e-01,-1.59680720e-01,-1.29983824e-01,-1.94849195e-01,
  -2.06356202e-01,-6.93674369e-02, 1.26513052e-02,-5.90392306e-02,
   4.53154493e-02, 4.39567301e-01, 6.26176980e-01, 3.36951886e-01,
  -2.91716297e-03,-6.52260311e-02,-4.35131199e-02,-1.13786108e-01,
  -1.68938409e-01,-1.03488544e-01],
 [-1.16100100e-01,-4.85976496e-02,-5.51122281e-02,-1.57573764e-01,
  -2.08753350e-01,-9.67715259e-02,-1.61298301e-02,-1.20765560e-01,
  -9.50942418e-02, 2.78776327e-01, 5.59923207e-01, 3.72699210e-01,
   4.04495080e-02,-6.31926733e-02,-5.40010327e-02,-1.13168359e-01,
  -1.63795675e-01,-9.24948941e-02],
 [-9.11117217e-03,-1.48386782e-02,-1.10078362e-02,-6.95555437e-02,
  -1.52628573e-01,-1.22246623e-01,-7.82838624e-02,-1.82665613e-01,
  -1.60594680e-01, 2.35410406e-01, 5.76573271e-01, 4.28418377e-01,
   8.11938365e-02,-5.27660547e-02,-4.72247227e-02,-8.71142116e-02,
  -1.25937722e-01,-7.23815845e-02],
 [ 7.54881178e-02, 4.26022603e-03, 1.31612693e-01, 1.75405782e-01,
  -4.59168445e-03,-1.54565532e-01,-1.72830352e-01,-2.01674762e-01,
  -7.15295567e-02, 3.62927186e-01, 6.33496095e-01, 3.81833012e-01,
   1.07987055e-02,-6.59058002e-02, 3.01113370e-03,-2.18728932e-04,
  -3.07593545e-02,-1.09070625e-02],
 [ 1.43294516e-01, 1.02355412e-01, 4.21093789e-01, 5.08787040e-01,
   9.70858079e-02,-3.38272783e-01,-4.41542895e-01,-3.21301662e-01,
   3.73383252e-02, 5.46149946e-01, 6.42963548e-01, 1.73247484e-01,
  -2.15564735e-01,-1.43546341e-01, 6.19838598e-02, 1.24681152e-01,
   1.18700988e-01, 1.23060961e-01],
 [ 1.26915630e-01, 1.78854563e-01, 6.70946378e-01, 7.85056217e-01,
   1.83537834e-01,-5.09891266e-01,-7.30126880e-01,-4.77771009e-01,
   1.37690725e-01, 7.32764750e-01, 6.39762906e-01,-4.66614341e-02,
  -4.38798900e-01,-2.26420658e-01, 9.09714670e-02, 2.11570682e-01,
   2.52004520e-01, 2.77556118e-01],
 [-1.75887543e-02, 3.27932205e-02, 5.77990323e-01, 8.60792591e-01,
   4.78609610e-01,-1.16322077e-01,-3.56535936e-01,-8.85358001e-02,
   5.46354733e-01, 9.96753916e-01, 6.64739680e-01,-1.16570078e-01,
  -4.42469437e-01,-1.88552297e-01, 8.05306167e-02, 1.62207399e-01,
   2.33614251e-01, 3.04207203e-01],
 [-1.09828830e-01,-3.38197552e-01,-9.83328777e-02, 3.26628950e-01,
   5.91284789e-01, 6.64045967e-01, 7.22812729e-01, 8.80088403e-01,
   1.04872197e+00, 9.02377809e-01, 3.08059329e-01,-2.33531819e-01,
  -2.30180990e-01, 3.26113342e-02, 6.64922085e-02,-3.67694978e-02,
   1.50619150e-02, 1.41788120e-01]]",5,True
"[[-1.21904854e-01,-2.28911256e-01,-3.56645309e-01,-4.26773008e-01,
  -3.99369526e-01,-3.51706689e-01,-3.59682820e-01,-3.91630351e-01,
  -3.44449114e-01,-1.74815663e-01,-2.25288708e-02,-8.14299198e-02,
  -2.78894168e-01,-3.63990031e-01,-3.29775366e-01,-3.51368119e-01,
  -4.07097303e-01,-3.36986703e-01],
 [-3.00686826e-01,-3.86143362e-01,-3.77764279e-01,-3.74246387e-01,
  -4.50807748e-01,-5.87554886e-01,-6.20240420e-01,-3.92805808e-01,
   7.06448942e-02, 5.80146877e-01, 8.83401175e-01, 8.52265679e-01,
   6.53488862e-01, 4.93741858e-01, 2.68451608e-01,-1.21491190e-01,
  -3.77141223e-01,-1.99341449e-01],
 [-4.12817171e-01,-4.44925115e-01,-3.39700616e-01,-3.68821726e-01,
  -5.52549616e-01,-6.23944670e-01,-3.42628366e-01, 1.87178254e-01,
   6.56640263e-01, 9.00380911e-01, 9.35597654e-01, 8.69482630e-01,
   8.96061545e-01, 1.03752955e+00, 9.21386240e-01, 3.34534449e-01,
  -2.24433725e-01,-1.46943586e-01],
 [-4.18167646e-01,-3.57607350e-01,-2.13829617e-01,-3.58940159e-01,
  -6.13836502e-01,-4.70408150e-01, 1.59375900e-01, 7.57389521e-01,
   8.83703644e-01, 6.46806711e-01, 3.69357979e-01, 2.41824054e-01,
   4.04977646e-01, 8.28565972e-01, 1.03167857e+00, 5.82124846e-01,
  -1.03540273e-01,-1.80672036e-01],
 [-3.21456676e-01,-1.69170643e-01,-6.12381051e-02,-3.36132261e-01,
  -5.78262966e-01,-2.23492466e-01, 5.13233657e-01, 8.84402734e-01,
   6.34545495e-01, 1.73834708e-01,-1.28218636e-01,-2.36678459e-01,
  -1.11118666e-01, 3.26740115e-01, 7.48604943e-01, 5.86486756e-01,
  -3.43766938e-02,-2.35968680e-01],
 [-1.81447683e-01, 7.46734765e-03, 2.52051586e-02,-3.01401701e-01,
  -4.23850663e-01, 2.78765545e-02, 5.76951851e-01, 6.15598038e-01,
   2.48057856e-01,-5.84888163e-02,-1.66373024e-01,-2.25443815e-01,
  -2.32325078e-01, 3.11402215e-02, 4.89477005e-01, 5.70432572e-01,
   7.39051497e-02,-2.39209995e-01],
 [-6.35851974e-02, 9.23545598e-02, 3.34430299e-02,-1.98143676e-01,
  -1.15688716e-01, 2.97417709e-01, 5.00035658e-01, 2.97088494e-01,
   5.92168418e-02, 1.91792588e-02, 3.03083595e-02,-6.27509883e-02,
  -1.95225740e-01,-8.80625687e-02, 3.59750608e-01, 6.21867123e-01,
   2.37777492e-01,-1.85689307e-01],
 [ 2.65204244e-03, 8.28296333e-02, 1.08834186e-02,-1.98068544e-02,
   2.48861307e-01, 5.17749631e-01, 4.04404997e-01, 1.23577996e-01,
   5.58112449e-02, 1.22277815e-01, 9.05033374e-02,-5.09426786e-02,
  -2.16243086e-01,-1.78097454e-01, 2.62663755e-01, 6.49411179e-01,
   3.60661777e-01,-1.27487173e-01],
 [ 3.34519385e-02, 2.78408768e-02,-7.57840758e-04, 1.54077159e-01,
   4.64899409e-01, 5.18744514e-01, 2.35645952e-01, 2.38566016e-02,
   4.21351551e-02, 4.58464179e-02,-3.27869012e-02,-9.05023484e-02,
  -1.89222666e-01,-2.11377532e-01, 1.56339487e-01, 5.73271024e-01,
   3.56796357e-01,-1.15109229e-01],
 [ 7.45592738e-02,-1.79019299e-02, 1.76313389e-02, 2.80812310e-01,
   4.91686734e-01, 3.17112230e-01,-2.02099300e-03,-7.91417366e-02,
  -4.50455417e-02,-1.26772338e-01,-1.45192049e-01,-2.25598006e-02,
  -5.49014309e-02,-1.73044883e-01, 7.41352576e-02, 4.42106869e-01,
   2.51099387e-01,-1.63737679e-01],
 [ 1.52454318e-01,-2.98445583e-02, 6.29144815e-02, 3.91761974e-01,
   4.88276149e-01, 1.45897047e-01,-1.60457759e-01,-1.28598904e-01,
  -8.21202014e-02,-1.72073968e-01,-1.00836845e-01, 9.81378640e-02,
   3.64093235e-02,-1.28972600e-01, 8.91011294e-02, 3.95311415e-01,
   1.56083880e-01,-2.34835018e-01],
 [ 2.19603444e-01,-2.73856340e-02, 1.10488150e-01, 4.98597173e-01,
   5.51519894e-01, 1.21612010e-01,-1.90628708e-01,-9.13570625e-02,
   3.37212263e-02, 8.52896283e-03, 5.60585468e-02, 1.11623774e-01,
  -3.13690991e-02,-8.15615892e-02, 2.51148215e-01, 4.83746487e-01,
   1.29152772e-01,-2.66855747e-01],
 [ 1.84473283e-01,-6.13219182e-02, 1.10528714e-01, 5.41241138e-01,
   6.10473261e-01, 1.39160592e-01,-2.35086259e-01,-1.15122440e-01,
   1.39063917e-01, 1.91959381e-01, 1.05477947e-01,-4.10177245e-02,
  -1.36361934e-01, 7.64488506e-02, 4.98508469e-01, 5.53797726e-01,
   8.01980791e-02,-2.51467048e-01],
 [ 3.98437075e-02,-1.54778127e-01, 1.75178331e-02, 4.60155842e-01,
   6.05810530e-01, 1.49235873e-01,-3.62713144e-01,-3.71628227e-01,
  -8.95322031e-02, 1.96939367e-02,-1.04750757e-01,-2.04562487e-01,
  -2.16269906e-02, 4.16448659e-01, 6.85639716e-01, 4.33171687e-01,
  -7.16583390e-02,-2.16770726e-01],
 [-8.21521962e-02,-2.40912847e-01,-1.28697885e-01, 2.97658673e-01,
   6.05718547e-01, 3.02100104e-01,-3.35150215e-01,-6.44787322e-01,
  -5.31703779e-01,-3.77177814e-01,-3.18381271e-01,-1.20154345e-01,
   3.41718089e-01, 7.46832149e-01, 6.60705786e-01, 1.57738933e-01,
  -2.21770907e-01,-1.41126359e-01],
 [-6.75923096e-02,-2.34632810e-01,-2.23362316e-01, 1.45205745e-01,
   6.29164743e-01, 6.37920427e-01, 1.10193533e-01,-3.77731999e-01,
  -4.52747495e-01,-2.79036480e-01,-6.38596851e-02, 2.32140895e-01,
   5.82533549e-01, 6.80808182e-01, 3.38568444e-01,-1.17377519e-01,
  -2.26829508e-01, 1.01898108e-02],
 [-3.75588795e-03,-1.78713226e-01,-2.33126102e-01, 1.97314467e-02,
   5.01873101e-01, 7.71521035e-01, 6.18417318e-01, 3.60367188e-01,
   3.35368428e-01, 4.69796262e-01, 5.27269054e-01, 4.73393777e-01,
   3.78671113e-01, 1.92807430e-01,-9.93235927e-02,-2.66914791e-01,
  -1.07706164e-01, 1.95250998e-01],
 [-8.38499964e-02,-1.82589785e-01,-1.75600907e-01,-5.93849773e-02,
   9.93498116e-02, 1.90412906e-01, 2.11054420e-01, 2.94229658e-01,
   4.83622459e-01, 5.95933799e-01, 4.53061606e-01, 1.59599979e-01,
  -4.07691756e-02,-1.04258800e-01,-1.41289395e-01,-1.15390484e-01,
   1.02211724e-01, 3.77158733e-01]]",0,True
